orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
3949,Transparency is necessary for security,Transparency prevents public relations disasters,1,Support,C,0,1,0,
592,"The sooner we are out of the EU, the sooner we can start making this country great again.",Britain needs to be free to set its own trading relationships with the rest of the world.,1,Support,C,0,1,0,
2533,science was able to intelligently design flagellar function,science did not design the functionality scientists observed the functionality and developed theories on how it function  how that function came about,0,Attack,C,1,0,0,
1605,UKIP works against a lot of what most people would categorise as basic rights such as marriage – even if with the same sex - free movement and right to own cultures and living them out. ,But even if it bought him a bit of peace and quiet within the party it seemingly failed to neutralise the threat from the UK Independence party (UKIP) as the Tories slumped to third place in the Eastleigh by-election.,2,No Relation,C,0,0,1,
4030,this film is easily one of the best movies ive ever seen yes it is pretty easy to guess the ending but it still wasnt ruined by that fact it is a work of art it is rewatchable,ok so i thought it was only me but after watching this movie i had a massive headache also i thought the movie was terrible it was all over the damn place and difficult to follow,0,Attack,C,1,0,0,
3299, amusing is all i can really say to cancers response, im against it   ahh i love the arguments in everyone the against it section,0,Attack,C,0,0,1,
2016,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"He also warned that if a proposed referendum led to the UK leaving the EU, there would be dire consequences for the country's global influence.",0,Attack,C,0,0,1,
367,"On voting day, this week the vast majority of the British public will not vote for UKIP.","I believe that what UKIP is doing is vital for this country, and they will get more votes than people might expect.",0,Attack,C,1,0,0,
2553, what features of the complexity of the cell points to intelligent design how does the complexity of the cell point to intelligent design these are the kinds of questions you should be answering with this argument,i asked the questions to give mr behe a hint about how to formulate a proper argument,1,Support,C,0,1,0,
1548,UKIP's proposals on membership in the EU and migrants are at best purely demagogic: they do not take into account facts and more general issues.,"Mr Silvester recently wrote another letter, this time to the Henley Standard newspaper, saying the UK had been beset by storms since the passage of the law on gay marriage because Mr Cameron had acted arrogantly against the Gospel.",2,No Relation,C,0,0,1,
2329,highlanderthe exact same is true when modern science reveals an ic structure such as the flagellar motor  assembly,highlanderi am sure that highlander is familiar with the  foundational works of behe and dembskiboth rely on the absence of science being  able to explain a particular feature to infer design,1,Support,C,0,1,0,
2670,the whole point of bringing up the eye example is to demonstrate that id is an actual theory and not a simple example in which someone proclaims that something is too complex based on their own judgements,the whole point of bringing up the eye example is to demonstrate that id is an actual theory and not a simple example in which someone proclaims that something is too complex based on their own judgements,0,Attack,C,0,1,0,
2614,you gave  claims of intelligent design intelligent agents sometimes leave traces of their activity behind like fingerprints on evidence,also christians concerned about science,0,Attack,C,0,0,1,
807,Intellectually I rate Farage much higher than Cameron; he has a very sharp and quick wit and is an excellent public speaker.,"He has argued that the party's organisation needs to be overhauled, with a focus on a wider range of policies.",2,No Relation,C,0,1,0,
1967,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","Explaining his decision to swap sides, Mr Campbell Bannerman - MEP for the East of England - said UKIP had become obsessed with single issue politics, internal fighting and shouting from the sidelines.",1,Support,C,0,1,0,
1702,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.","Among the 31% of respondents who said immigration is good for the economy, half wanted to see it reduced anyway.",2,No Relation,C,0,0,1,
1953,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.","There needs to be a clearer narrative on immigration, stressing not only the need to restrict numbers, but also to determine which individuals, with what skills, enter our country, he said.",0,Attack,C,0,0,1,
