orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
1183,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ","He claimed UKIP could top the polls in the 2014 European elections if it could could take 27% of the vote, and recalled it has risen from third to second in last euro elections.",1,Support,C,0,1,0,
1756,"I suspect the main reason a new Left party hasn't emerged with similar prominence to UKIP is because UK politics has, like that in the USA, become the plaything of the wealthy.",It comes two weeks after she accused the UKIP leader of bullying and being anti-women and a Stalinist and threatened to leave the party.,2,No Relation,C,0,0,1,
1705,UKIP are blatantly disregarding the possibility of man made climate change.,"Conservative chairman Baroness Warsi said the result was disappointing for her party, although not unexpected.",2,No Relation,C,0,0,1,
2552,icdesign is suddenly not interested in hearing about science anymore, what features of the complexity of the cell points to intelligent design how does the complexity of the cell point to intelligent design these are the kinds of questions you should be answering with this argument,1,Support,C,1,0,0,
200,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"I am not going to sell this party short over any political deal, there is absolutely no way on earth I would do that, he told activists.",2,No Relation,C,0,0,1,
590,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.","UKIP never actually developed any body of thinking on mainstream British political problems, we have no idea what it would do in most areas, but I don't believe it would just be right wing blather.",0,Attack,C,1,0,0,
3300, im against it   ahh i love the arguments in everyone the against it section, you see a building and you have proof there is a builder,1,Support,C,0,0,1,
1398,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,He held positions in the governments of Margaret Thatcher and John Major before becoming treasurer in 2003.,2,No Relation,C,0,0,1,
2758,ids designer wink wink is just an evolved concept just like creationist became cdesign proponentist to design proponent,judge jonesalthough we have found that defendants conduct conveys a strong message of endorsement of the board members par ticular religious view pursuant to the endorsement test the better practice in this circuit is for this court to also evaluate the challenged conduct separately under the lemon test,0,Attack,C,0,0,1,
2104,"If UKIP took all their anti-establishment guff and turned it on the banks and financial institutions then they would have more legitimacy, but instead they turn on Polish and Roma fruit pickers who do unskilled work for minimum wage.",The announcement comes two weeks after a roll out of Home Office vans with posters warning illegal immigrants to go home or face arrest was cancelled.,1,Support,C,0,0,1,
657,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.","The Conservative by-election candidate, Maria Hutchings, stood against Chris Huhne in 2010, coming second.",2,No Relation,C,0,0,1,
3863,We should promote democratisation,Promoting democracy too often verges towards imperialism,0,Attack,C,1,0,0,
2,"I don't believe Farage is a racist and I don't believe the UKIP policies are racist, but I do think they will be the party that attracts most support from racists.",No other elections took place in Wales.,2,No Relation,C,0,0,1,
2391,oasthadare we machines choosing between incorrect and correct responses or are we sentient being choosing between good and evil how could you not teach thisthats a good topic for sunday school,id is offered as an explanation for the complexity of life on earth which according to id proponents cannot be explained by random chance and survival of the fittest,1,Support,C,0,0,1,
2718,for goodness sakes guys very few people are advocating the mandatory teaching of id in schools,tjlook what happened to richard stenburg when he had the courage to allow an id piece get published scientists and his peers jumped all over him,0,Attack,C,0,1,0,
403,"There's an election next month, UKIP are campaigning on the streets right now, and candidate upon candidate keeps churning out ridiculous (often racist, sexist or homophobic) views.","Other parties standing included the Trade Unionist and Socialist Coalition, which fought 120 seats, the BNP, with 99 candidates and the English Democrats, with 38 candidates.",2,No Relation,C,0,0,1,
1134,"The momentum is definitely with UKIP at the moment, hopefully that will continue with the up and coming by-elections.",He said the UKIP had never been more important for our freedom as a self-governing democracy and had to go on telling the truth about Europe.,1,Support,C,0,1,0,
2517,but what about your opinion on idid is ridiculously and obviously not   science  ,id is ridiculously and obviously not   science   ,0,Attack,C,0,1,0,
950,Hopefully we will see our first UKIP MP before the general elections next year.,UKIP has won 42 seats so far and is averaging 26 per cent of the vote in the wards where it is standing.,1,Support,C,0,1,0,
