orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,correct
984,"The sooner we are out of the EU, the sooner we can start making this country great again.","He also rejected calls by UKIP leader Nigel Farage to be allowed to take part, saying they should be restricted to potential future prime ministers.",2,No Relation,A,,,,
1341,"Despite their best efforts at pretending otherwise, UKIP are still widely disliked and untrusted by the majority of the population.","I'm odd in the sense that I'm a conviction politician, I'm not doing this for a career, or for rank opposition.",2,No Relation,A,,,,
3424, go read on the origin of species, if you wanted to start an actual debate you should have said there is no convincing evidence,1,Support,A,,,,
151,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.",Nigel Farage understood people want us to do even more for hard-working people.,0,Attack,A,,,,
1851,"UKIP is a not a real party, with a clear global ideology and vision addressing all aspects of society: it is focusing on a handful of issues (all centered around membership in the EU and migrants), mostly ignoring global financial issues, health, education, security etc.","I believe that what UKIP is doing is vital for this country, and of course the party's financial management is crucial.",0,Attack,A,,,,
2912,just because id claims that it is scientifically relevant and in fact can lead to affect research directions does not mean that their claims are accurate and truthful especially given the simple fact that in the last  years id has failed to show much of any example that supports their claims,it is entirely misleading to imply that academic freedom is gives license to present nonscience like idthese academic freedom bills which typically work in conjunction with the science standards are written to strictly prohibit the teaching of religion creationism creation science creation facts and id,1,Support,A,,,,
293,"On voting day, this week the vast majority of the British public will not vote for UKIP.",The first became memorable because of the temporary surge it brought in Lib Dem leader Nick Clegg's poll rating.,2,No Relation,A,,,,
2263,UKIP is an opportunistic party that exploits the unpopular European Union for political gain.,"In 2006, the lower-key Knapman retired, to be replaced by Nigel Farage, an eye-catching media performer who pledged to make UKIP a truly representative party, ending its image as a single-issue pressure group.",2,No Relation,A,,,,
450,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.","The Liberal Democrats have held Eastleigh, in Hampshire, since a by-election in 1994 and had a majority of 3,684 at the last general election.",2,No Relation,A,,,,
935,"If UKIP do hold the balance of power and get into government, their only condition will be an in/out EU referendum.",In terms of the number of victories it's a very difficult call.,2,No Relation,A,,,,
938,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.",The party members were asked about their views on UKIP.,2,No Relation,A,,,,
709,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,He attempted to re-join the party last week after having been the UKIP spokesman.,2,No Relation,A,,,,
1501,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","Mr Miliband, 47, who has an an American wife, is leaving the UK to become chief executive of the International Rescue Committee in New York.",2,No Relation,A,,,,
2981,read genesis chapter ,im going to ask both creationists and evolutionists to look at the following with a completely open mind for just one minute,0,Attack,A,,,,
